ano,regiao,uf_sigla,municipio,categoria,nivel_atencao,numero_prof_padronizado
2012,Região Centro-Oeste,GO,Cristalina,Técnico em Radiologia e Imagenologia,Secundária,0.0
2012,Região Centro-Oeste,GO,Valparaíso de Goiás,Nutricionista,Secundária,0.9
2009,Região Centro-Oeste,GO,Novo Gama,Enfermeiro,Secundária,5.1
2017,Região Centro-Oeste,GO,Cristalina,Cirurgião Dentista,OUTROS/MÚLTIPLOS,1.2
2017,Região Centro-Oeste,GO,Luziânia,Técnico ou Auxiliar de Enfermagem,OUTROS/MÚLTIPLOS,24.25
2017,Região Centro-Oeste,GO,Novo Gama,Técnico ou Auxiliar de Enfermagem,OUTROS/MÚLTIPLOS,2.0
2014,Região Centro-Oeste,GO,Águas Lindas de Goiás,Assistente Social,Secundária,0.5
2014,Região Centro-Oeste,GO,Cidade Ocidental,Médico,Secundária,0.2
2021,Região Centro-Oeste,GO,Águas Lindas de Goiás,Agente Comunitário de Saúde,Primária,178.0
2021,Região Centro-Oeste,GO,Cristalina,Biólogo,Secundária,1.0
2021,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico em Farmácia,Terciária,4.5
2019,Região Centro-Oeste,GO,Cidade Ocidental,Farmacêutico,Primária,1.0
2026,Região Centro-Oeste,GO,Cristalina,Fisioterapeuta,Terciária,1.0
2026,Região Centro-Oeste,GO,Luziânia,Técnico em Radiologia e Imagenologia,OUTROS/MÚLTIPLOS,1.8
2026,Região Centro-Oeste,GO,Novo Gama,Técnico ou Auxiliar de Saúde Bucal,Primária,2.5
2026,Região Centro-Oeste,GO,Valparaíso de Goiás,Fonoaudiólogo,Terciária,1.5
2011,Região Centro-Oeste,GO,Cidade Ocidental,Agente Comunitário de Saúde,Primária,78.0
2011,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Agente Comunitário de Saúde,Primária,97.0
2011,Região Centro-Oeste,GO,Valparaíso de Goiás,Assistente Social,Secundária,2.0
2011,Região Centro-Oeste,GO,Valparaíso de Goiás,Farmacêutico,OUTROS/MÚLTIPLOS,3.4
2023,Região Centro-Oeste,GO,Luziânia,Farmacêutico,Primária,12.5
2016,Região Centro-Oeste,GO,Cristalina,Biomédico,Secundária,1.6
2010,Região Centro-Oeste,GO,Cidade Ocidental,Psicólogo,Terciária,0.5
2010,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Técnico ou Auxiliar de Enfermagem,Primária,3.25
2010,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico em Radiologia e Imagenologia,Terciária,0.5
2013,Região Centro-Oeste,GO,Cristalina,Assistente Social,OUTROS/MÚLTIPLOS,0.8
2008,Região Centro-Oeste,GO,Águas Lindas de Goiás,Assistente Social,Terciária,1.0
2015,Região Centro-Oeste,GO,Cristalina,Fonoaudiólogo,Terciária,0.25
2015,Região Centro-Oeste,GO,Cristalina,Técnico ou Auxiliar de Prótese Dentária,Secundária,0.5
2022,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Farmacêutico,Primária,2.5
2020,Região Centro-Oeste,GO,Luziânia,Enfermeiro,OUTROS/MÚLTIPLOS,17.75
2020,Região Centro-Oeste,GO,Valparaíso de Goiás,Psicólogo,Secundária,6.1
2024,Região Centro-Oeste,GO,Cristalina,Técnico ou Auxiliar de Enfermagem,OUTROS/MÚLTIPLOS,23.25
2024,Região Centro-Oeste,GO,Cristalina,Técnico ou Auxiliar de Saúde Bucal,Secundária,10.0
2024,Região Centro-Oeste,GO,Valparaíso de Goiás,Farmacêutico,OUTROS/MÚLTIPLOS,10.1
2012,Região Centro-Oeste,GO,Luziânia,Assistente Social,Primária,2.0
2012,Região Centro-Oeste,GO,Luziânia,Fisioterapeuta,Primária,1.0
2009,Região Centro-Oeste,GO,Novo Gama,Agente Comunitário de Saúde,Primária,78.0
2017,Região Centro-Oeste,GO,Águas Lindas de Goiás,Enfermeiro,Primária,22.0
2025,Região Centro-Oeste,GO,Águas Lindas de Goiás,Cirurgião Dentista,Secundária,16.6
2025,Região Centro-Oeste,GO,Cristalina,Cirurgião Dentista,Primária,20.0
2025,Região Centro-Oeste,GO,Luziânia,Técnico em Radiologia e Imagenologia,Secundária,20.85
2014,Região Centro-Oeste,GO,Luziânia,Farmacêutico,Secundária,4.375
2021,Região Centro-Oeste,GO,Cristalina,Farmacêutico,Terciária,4.4
2021,Região Centro-Oeste,GO,Cristalina,Cirurgião Dentista,Secundária,9.9
2019,Região Centro-Oeste,GO,Cristalina,Biomédico,Terciária,0.8
2019,Região Centro-Oeste,GO,Valparaíso de Goiás,Enfermeiro,Terciária,0.75
2026,Região Centro-Oeste,GO,Águas Lindas de Goiás,Fonoaudiólogo,Terciária,3.7
2026,Região Centro-Oeste,GO,Águas Lindas de Goiás,Agente Comunitário de Saúde,OUTROS/MÚLTIPLOS,1.0
2026,Região Centro-Oeste,GO,Cristalina,Médico,Secundária,43.025
2026,Região Centro-Oeste,GO,Luziânia,Técnico em Radiologia e Imagenologia,Terciária,12.0
2026,Região Centro-Oeste,GO,Valparaíso de Goiás,Farmacêutico,Terciária,7.9
2023,Região Centro-Oeste,GO,Águas Lindas de Goiás,Farmacêutico,Primária,5.0
2023,Região Centro-Oeste,GO,Águas Lindas de Goiás,Técnico ou Auxiliar de Enfermagem,OUTROS/MÚLTIPLOS,6.0
2023,Região Centro-Oeste,GO,Valparaíso de Goiás,Assistente Social,Terciária,3.0
2010,Região Centro-Oeste,GO,Águas Lindas de Goiás,Nutricionista,Secundária,2.75
2010,Região Centro-Oeste,GO,Cristalina,Técnico ou Auxiliar de Saúde Bucal,Primária,7.0
2013,Região Centro-Oeste,GO,Águas Lindas de Goiás,Nutricionista,Terciária,2.0
2013,Região Centro-Oeste,GO,Águas Lindas de Goiás,Farmacêutico,Secundária,3.0
2013,Região Centro-Oeste,GO,Cidade Ocidental,Farmacêutico,Terciária,1.0
2013,Região Centro-Oeste,GO,Cristalina,Fonoaudiólogo,Primária,0.5
2013,Região Centro-Oeste,GO,Cristalina,Médico,OUTROS/MÚLTIPLOS,0.1
2013,Região Centro-Oeste,GO,Cristalina,Técnico ou Auxiliar de Enfermagem,OUTROS/MÚLTIPLOS,1.5
2013,Região Centro-Oeste,GO,Cristalina,Agente Comunitário de Saúde,OUTROS/MÚLTIPLOS,1.0
2013,Região Centro-Oeste,GO,Luziânia,Biomédico,Primária,1.5
2013,Região Centro-Oeste,GO,Luziânia,Técnico ou Auxiliar de Saúde Bucal,Primária,14.0
2013,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Psicólogo,Primária,2.4
2008,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Biólogo,Terciária,0.5
2015,Região Centro-Oeste,GO,Águas Lindas de Goiás,Agente Comunitário de Saúde,Primária,180.0
2015,Região Centro-Oeste,GO,Luziânia,Profissional de Educação Física,Primária,1.0
2015,Região Centro-Oeste,GO,Luziânia,Técnico ou Auxiliar de Enfermagem,Secundária,30.8
2015,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Enfermeiro,Secundária,0.15
2022,Região Centro-Oeste,GO,Cidade Ocidental,Enfermeiro,Primária,36.0
2022,Região Centro-Oeste,GO,Cristalina,Fisioterapeuta,Primária,4.25
2022,Região Centro-Oeste,GO,Luziânia,Cirurgião Dentista,OUTROS/MÚLTIPLOS,3.5
2022,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Biomédico,Primária,2.0
2020,Região Centro-Oeste,GO,Cristalina,Técnico ou Auxiliar de Enfermagem,Secundária,22.8
2020,Região Centro-Oeste,GO,Cristalina,Terapeuta Ocupacional,Primária,0.5
2020,Região Centro-Oeste,GO,Luziânia,Profissional de Educação Física,Primária,1.0
2024,Região Centro-Oeste,GO,Luziânia,Técnico ou Auxiliar de Enfermagem,Secundária,175.4
2018,Região Centro-Oeste,GO,Águas Lindas de Goiás,Fisioterapeuta,OUTROS/MÚLTIPLOS,1.0
2018,Região Centro-Oeste,GO,Luziânia,Técnico em Radiologia e Imagenologia,OUTROS/MÚLTIPLOS,0.6
2018,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Médico,Terciária,12.6
2009,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico ou Auxiliar de Prótese Dentária,Primária,3.0
2009,Região Centro-Oeste,GO,Valparaíso de Goiás,Fisioterapeuta,Primária,3.75
2009,Região Centro-Oeste,GO,Valparaíso de Goiás,Fisioterapeuta,Secundária,0.0
2017,Região Centro-Oeste,GO,Luziânia,Técnico ou Auxiliar de Saúde Bucal,OUTROS/MÚLTIPLOS,1.0
2017,Região Centro-Oeste,GO,Valparaíso de Goiás,Médico Veterinário,OUTROS/MÚLTIPLOS,1.5
2025,Região Centro-Oeste,GO,Cidade Ocidental,Farmacêutico,OUTROS/MÚLTIPLOS,5.3
2025,Região Centro-Oeste,GO,Cristalina,Psicólogo,Primária,3.6
2025,Região Centro-Oeste,GO,Luziânia,Cirurgião Dentista,Secundária,89.775
2014,Região Centro-Oeste,GO,Cidade Ocidental,Técnico ou Auxiliar de Enfermagem,OUTROS/MÚLTIPLOS,1.0
2014,Região Centro-Oeste,GO,Valparaíso de Goiás,Fonoaudiólogo,Secundária,1.4
2021,Região Centro-Oeste,GO,Cidade Ocidental,Psicólogo,Secundária,3.15
2021,Região Centro-Oeste,GO,Cristalina,Fonoaudiólogo,Terciária,0.5
2021,Região Centro-Oeste,GO,Cristalina,Fisioterapeuta,OUTROS/MÚLTIPLOS,0.75
2021,Região Centro-Oeste,GO,Valparaíso de Goiás,Assistente Social,Secundária,2.4
2019,Região Centro-Oeste,GO,Águas Lindas de Goiás,Fisioterapeuta,Secundária,5.225
2019,Região Centro-Oeste,GO,Águas Lindas de Goiás,Profissional de Educação Física,Primária,2.0
2019,Região Centro-Oeste,GO,Águas Lindas de Goiás,Fonoaudiólogo,Primária,2.75
2019,Região Centro-Oeste,GO,Cidade Ocidental,Enfermeiro,OUTROS/MÚLTIPLOS,6.0
2019,Região Centro-Oeste,GO,Cidade Ocidental,Assistente Social,Secundária,1.0
2026,Região Centro-Oeste,GO,Cidade Ocidental,Técnico ou Auxiliar de Enfermagem,Primária,41.0
2026,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Cirurgião Dentista,Primária,19.0
2026,Região Centro-Oeste,GO,Valparaíso de Goiás,Cirurgião Dentista,Primária,51.1
2011,Região Centro-Oeste,GO,Luziânia,Técnico ou Auxiliar de Saúde Bucal,Terciária,1.0
2011,Região Centro-Oeste,GO,Luziânia,Técnico ou Auxiliar de Enfermagem,Secundária,27.9
2011,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico em Radiologia e Imagenologia,Terciária,0.5
2023,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Profissional de Educação Física,Primária,1.0
2016,Região Centro-Oeste,GO,Luziânia,Cirurgião Dentista,OUTROS/MÚLTIPLOS,1.0
2010,Região Centro-Oeste,GO,Águas Lindas de Goiás,Biólogo,Terciária,1.5
2010,Região Centro-Oeste,GO,Cristalina,Fisioterapeuta,Primária,4.5
2013,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Profissional de Educação Física,Primária,2.0
2013,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Farmacêutico,Primária,1.0
2013,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Psicólogo,Terciária,1.2
2008,Região Centro-Oeste,GO,Águas Lindas de Goiás,Nutricionista,Terciária,1.0
2008,Região Centro-Oeste,GO,Luziânia,Psicólogo,Secundária,6.75
2008,Região Centro-Oeste,GO,Luziânia,Técnico em Radiologia e Imagenologia,Secundária,1.75
2015,Região Centro-Oeste,GO,Cidade Ocidental,Agente Comunitário de Saúde,OUTROS/MÚLTIPLOS,46.25
2015,Região Centro-Oeste,GO,Cidade Ocidental,Farmacêutico,Secundária,0.5
2015,Região Centro-Oeste,GO,Cristalina,Médico,Primária,15.75
2015,Região Centro-Oeste,GO,Cristalina,Biomédico,OUTROS/MÚLTIPLOS,0.8
2015,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Biomédico,Terciária,1.0
2022,Região Centro-Oeste,GO,Cidade Ocidental,Fisioterapeuta,Primária,12.5
2022,Região Centro-Oeste,GO,Luziânia,Técnico ou Auxiliar de Prótese Dentária,Secundária,0.5
2022,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Técnico em Radiologia e Imagenologia,Terciária,3.8
2020,Região Centro-Oeste,GO,Novo Gama,Farmacêutico,OUTROS/MÚLTIPLOS,2.0
2020,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Técnico em Radiologia e Imagenologia,Secundária,1.0
2024,Região Centro-Oeste,GO,Águas Lindas de Goiás,Biólogo,Secundária,1.75
2024,Região Centro-Oeste,GO,Novo Gama,Técnico ou Auxiliar de Saúde Bucal,Primária,16.25
2024,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Enfermeiro,OUTROS/MÚLTIPLOS,5.0
2012,Região Centro-Oeste,GO,Luziânia,Técnico ou Auxiliar de Enfermagem,Secundária,24.55
2012,Região Centro-Oeste,GO,Novo Gama,Técnico ou Auxiliar de Enfermagem,Secundária,11.9
2012,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Técnico ou Auxiliar de Enfermagem,Secundária,4.8
2018,Região Centro-Oeste,GO,Cidade Ocidental,Enfermeiro,Primária,24.5
2018,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Agente Comunitário de Saúde,Primária,83.0
2018,Região Centro-Oeste,GO,Valparaíso de Goiás,Assistente Social,Terciária,1.5
2009,Região Centro-Oeste,GO,Águas Lindas de Goiás,Técnico ou Auxiliar de Saúde Bucal,Primária,1.0
2009,Região Centro-Oeste,GO,Luziânia,Biólogo,Primária,0.5
2017,Região Centro-Oeste,GO,Luziânia,Fisioterapeuta,Secundária,9.25
2017,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Técnico ou Auxiliar de Saúde Bucal,Primária,1.0
2025,Região Centro-Oeste,GO,Águas Lindas de Goiás,Farmacêutico,Terciária,8.35
2025,Região Centro-Oeste,GO,Cidade Ocidental,Cirurgião Dentista,Primária,30.0
2025,Região Centro-Oeste,GO,Valparaíso de Goiás,Médico,Primária,129.0
2025,Região Centro-Oeste,GO,Valparaíso de Goiás,Cirurgião Dentista,OUTROS/MÚLTIPLOS,0.3
2025,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico ou Auxiliar de Prótese Dentária,Secundária,2.5
2014,Região Centro-Oeste,GO,Cristalina,Técnico em Farmácia,OUTROS/MÚLTIPLOS,1.0
2014,Região Centro-Oeste,GO,Valparaíso de Goiás,Farmacêutico,Primária,10.75
2014,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico em Radiologia e Imagenologia,Terciária,1.1
2021,Região Centro-Oeste,GO,Águas Lindas de Goiás,Enfermeiro,Secundária,21.825
2021,Região Centro-Oeste,GO,Cidade Ocidental,Psicólogo,Primária,4.5
2021,Região Centro-Oeste,GO,Cidade Ocidental,Médico,Terciária,14.45
2021,Região Centro-Oeste,GO,Cidade Ocidental,Assistente Social,Terciária,0.5
2021,Região Centro-Oeste,GO,Luziânia,Médico,Primária,61.05
2026,Região Centro-Oeste,GO,Luziânia,Médico,OUTROS/MÚLTIPLOS,7.5
2026,Região Centro-Oeste,GO,Novo Gama,Profissional de Educação Física,Primária,0.5
2026,Região Centro-Oeste,GO,Novo Gama,Biomédico,Primária,0.5
2026,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Farmacêutico,Terciária,1.9
2011,Região Centro-Oeste,GO,Águas Lindas de Goiás,Enfermeiro,Terciária,5.5
2011,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Técnico em Radiologia e Imagenologia,Terciária,1.1
2023,Região Centro-Oeste,GO,Cristalina,Nutricionista,Secundária,0.5
2023,Região Centro-Oeste,GO,Valparaíso de Goiás,Farmacêutico,OUTROS/MÚLTIPLOS,8.9
2010,Região Centro-Oeste,GO,Cristalina,Psicólogo,Primária,1.75
2010,Região Centro-Oeste,GO,Luziânia,Técnico ou Auxiliar de Enfermagem,Primária,19.0
2013,Região Centro-Oeste,GO,Águas Lindas de Goiás,Técnico em Radiologia e Imagenologia,Terciária,1.6
2008,Região Centro-Oeste,GO,Valparaíso de Goiás,Enfermeiro,Terciária,0.0
2015,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico ou Auxiliar de Prótese Dentária,Secundária,6.5
2022,Região Centro-Oeste,GO,Luziânia,Cirurgião Dentista,Terciária,0.5
2020,Região Centro-Oeste,GO,Águas Lindas de Goiás,Fisioterapeuta,OUTROS/MÚLTIPLOS,1.0
2020,Região Centro-Oeste,GO,Valparaíso de Goiás,Farmacêutico,OUTROS/MÚLTIPLOS,4.1
2024,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico ou Auxiliar de Saúde Bucal,Primária,4.75
2012,Região Centro-Oeste,GO,Águas Lindas de Goiás,Biólogo,Terciária,1.0
2012,Região Centro-Oeste,GO,Águas Lindas de Goiás,Técnico ou Auxiliar de Enfermagem,OUTROS/MÚLTIPLOS,7.0
2012,Região Centro-Oeste,GO,Cristalina,Enfermeiro,Terciária,8.0
2012,Região Centro-Oeste,GO,Novo Gama,Cirurgião Dentista,Secundária,2.2
2012,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Biólogo,Secundária,0.5
2009,Região Centro-Oeste,GO,Cidade Ocidental,Cirurgião Dentista,Secundária,0.75
2009,Região Centro-Oeste,GO,Novo Gama,Técnico em Radiologia e Imagenologia,Secundária,0.5
2009,Região Centro-Oeste,GO,Valparaíso de Goiás,Agente Comunitário de Saúde,Primária,155.0
2017,Região Centro-Oeste,GO,Cristalina,Técnico em Radiologia e Imagenologia,Terciária,1.4
2014,Região Centro-Oeste,GO,Águas Lindas de Goiás,Cirurgião Dentista,OUTROS/MÚLTIPLOS,1.0
2014,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Enfermeiro,OUTROS/MÚLTIPLOS,1.0
2021,Região Centro-Oeste,GO,Cristalina,Enfermeiro,Secundária,15.65
2021,Região Centro-Oeste,GO,Luziânia,Enfermeiro,Primária,54.25
2021,Região Centro-Oeste,GO,Novo Gama,Farmacêutico,Secundária,4.0
2021,Região Centro-Oeste,GO,Novo Gama,Técnico ou Auxiliar de Enfermagem,OUTROS/MÚLTIPLOS,0.9
2019,Região Centro-Oeste,GO,Luziânia,Nutricionista,Terciária,1.0
2019,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Técnico ou Auxiliar de Enfermagem,Terciária,43.2
2019,Região Centro-Oeste,GO,Valparaíso de Goiás,Assistente Social,Primária,0.5
2026,Região Centro-Oeste,GO,Águas Lindas de Goiás,Médico,Terciária,242.15
2026,Região Centro-Oeste,GO,Águas Lindas de Goiás,Enfermeiro,OUTROS/MÚLTIPLOS,40.7
2026,Região Centro-Oeste,GO,Cidade Ocidental,Enfermeiro,Terciária,17.15
2026,Região Centro-Oeste,GO,Cristalina,Técnico em Radiologia e Imagenologia,Terciária,9.8
2026,Região Centro-Oeste,GO,Valparaíso de Goiás,Assistente Social,Primária,1.75
2011,Região Centro-Oeste,GO,Cidade Ocidental,Enfermeiro,Terciária,7.0
2011,Região Centro-Oeste,GO,Cristalina,Cirurgião Dentista,Primária,9.0
2011,Região Centro-Oeste,GO,Luziânia,Farmacêutico,Terciária,5.35
2011,Região Centro-Oeste,GO,Luziânia,Fisioterapeuta,Primária,0.75
2011,Região Centro-Oeste,GO,Luziânia,Psicólogo,Primária,2.0
2011,Região Centro-Oeste,GO,Valparaíso de Goiás,Nutricionista,Primária,1.5
2013,Região Centro-Oeste,GO,Cidade Ocidental,Biomédico,Secundária,0.3
2015,Região Centro-Oeste,GO,Valparaíso de Goiás,Enfermeiro,Terciária,5.5
2022,Região Centro-Oeste,GO,Águas Lindas de Goiás,Médico,Primária,31.0
2022,Região Centro-Oeste,GO,Águas Lindas de Goiás,Psicólogo,Primária,4.5
2022,Região Centro-Oeste,GO,Luziânia,Psicólogo,Primária,5.75
2022,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Médico,Primária,17.85
2022,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Fisioterapeuta,Secundária,3.25
2020,Região Centro-Oeste,GO,Águas Lindas de Goiás,Agente Comunitário de Saúde,Primária,180.0
2020,Região Centro-Oeste,GO,Cristalina,Técnico ou Auxiliar de Enfermagem,OUTROS/MÚLTIPLOS,4.6
2024,Região Centro-Oeste,GO,Cidade Ocidental,Médico,Primária,53.3
2024,Região Centro-Oeste,GO,Cidade Ocidental,Médico,Terciária,10.6
2024,Região Centro-Oeste,GO,Cidade Ocidental,Técnico ou Auxiliar de Saúde Bucal,Secundária,1.0
2024,Região Centro-Oeste,GO,Cristalina,Psicólogo,Secundária,8.7
2024,Região Centro-Oeste,GO,Valparaíso de Goiás,Nutricionista,Primária,13.0
2012,Região Centro-Oeste,GO,Águas Lindas de Goiás,Fisioterapeuta,Secundária,2.0
2012,Região Centro-Oeste,GO,Cidade Ocidental,Agente Comunitário de Saúde,Primária,110.0
2012,Região Centro-Oeste,GO,Valparaíso de Goiás,Psicólogo,Primária,3.5
2018,Região Centro-Oeste,GO,Cristalina,Médico,Terciária,13.975
2018,Região Centro-Oeste,GO,Cristalina,Médico Veterinário,OUTROS/MÚLTIPLOS,0.5
2018,Região Centro-Oeste,GO,Cristalina,Cirurgião Dentista,OUTROS/MÚLTIPLOS,0.2
2018,Região Centro-Oeste,GO,Valparaíso de Goiás,Enfermeiro,Primária,52.3
2018,Região Centro-Oeste,GO,Valparaíso de Goiás,Fisioterapeuta,OUTROS/MÚLTIPLOS,0.5
2009,Região Centro-Oeste,GO,Luziânia,Fisioterapeuta,Primária,0.75
2009,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Enfermeiro,Primária,21.0
2017,Região Centro-Oeste,GO,Cristalina,Farmacêutico,Secundária,3.25
2025,Região Centro-Oeste,GO,Águas Lindas de Goiás,Fisioterapeuta,Secundária,11.775
2025,Região Centro-Oeste,GO,Novo Gama,Enfermeiro,OUTROS/MÚLTIPLOS,8.0
2025,Região Centro-Oeste,GO,Novo Gama,Médico Veterinário,OUTROS/MÚLTIPLOS,2.0
2025,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Agente Comunitário de Saúde,Primária,78.0
2025,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico ou Auxiliar de Enfermagem,OUTROS/MÚLTIPLOS,9.35
2014,Região Centro-Oeste,GO,Águas Lindas de Goiás,Técnico ou Auxiliar de Enfermagem,Primária,23.25
2014,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Profissional de Educação Física,Primária,2.0
2014,Região Centro-Oeste,GO,Valparaíso de Goiás,Cirurgião Dentista,Primária,22.7
2014,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico ou Auxiliar de Enfermagem,OUTROS/MÚLTIPLOS,15.35
2014,Região Centro-Oeste,GO,Valparaíso de Goiás,Médico Veterinário,OUTROS/MÚLTIPLOS,1.5
2021,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico ou Auxiliar de Enfermagem,Terciária,44.9
2019,Região Centro-Oeste,GO,Cristalina,Enfermeiro,Primária,17.0
2019,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico ou Auxiliar de Saúde Bucal,Secundária,8.0
2026,Região Centro-Oeste,GO,Cristalina,Enfermeiro,OUTROS/MÚLTIPLOS,12.5
2011,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Farmacêutico,Terciária,3.6
2023,Região Centro-Oeste,GO,Luziânia,Enfermeiro,OUTROS/MÚLTIPLOS,26.5
2023,Região Centro-Oeste,GO,Novo Gama,Enfermeiro,Primária,43.45
2016,Região Centro-Oeste,GO,Águas Lindas de Goiás,Médico,Primária,23.0
2016,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Psicólogo,Terciária,3.05
2016,Região Centro-Oeste,GO,Valparaíso de Goiás,Biomédico,Secundária,1.95
2016,Região Centro-Oeste,GO,Valparaíso de Goiás,Nutricionista,Primária,1.25
2013,Região Centro-Oeste,GO,Cristalina,Técnico ou Auxiliar de Enfermagem,Terciária,33.05
